tester_name,predicted_label,left_angle,right_angle,x11,y11,x12,y12,x23,y23,x24,y24,x25,y25,x26,y26
A,1,166.5462134459981,179.88739789240432,0.8767750859260559,0.49622493982315063,0.7906121611595154,0.5014042854309082,0.8532695770263672,0.8171617984771729,0.8010383248329163,0.8171425461769104,0.8642249703407288,1.0003741979599,0.8074790835380554,1.0031211376190186
A,1,166.25551960048023,172.73661312917477,0.8790902495384216,0.5297207832336426,0.8127654790878296,0.5001200437545776,0.8526356816291809,0.8122895956039429,0.8139709234237671,0.8067784309387207,0.8588406443595886,0.9621805548667908,0.8242660164833069,0.9537009000778198
A,1,159.07761616360978,176.13311390176412,0.9322025179862976,0.5128556489944458,0.8240469694137573,0.5024751424789429,0.9014155864715576,0.7752110362052917,0.8436838388442993,0.7706537246704102,0.9150834083557129,0.9343408346176147,0.8490585684776306,0.928188681602478
A,1,177.24895034503902,173.3316372820209,0.6084837317466736,0.21712401509284973,0.52182537317276,0.20782992243766785,0.5669580698013306,0.5519512295722961,0.5208056569099426,0.5505934953689575,0.5471929907798767,0.7566614151000977,0.506158709526062,0.7680802941322327
A,0,179.71781380076234,167.91894499341743,0.6122164130210876,0.21568801999092102,0.49632731080055237,0.20987984538078308,0.5766482353210449,0.5118184685707092,0.511277973651886,0.502422571182251,0.5546475648880005,0.6977773904800415,0.4987775981426239,0.6859177350997925
A,0,179.4516809886807,166.30666618247955,0.607484757900238,0.20888859033584595,0.49313032627105713,0.20225656032562256,0.5763922929763794,0.5123766660690308,0.5095230937004089,0.5079891681671143,0.5565857887268066,0.7114152312278748,0.49320489168167114,0.7085378170013428
A,0,178.32531494544253,162.83849807073685,0.6041398644447327,0.20095762610435486,0.4870968163013458,0.1983497440814972,0.5733401775360107,0.5090027451515198,0.5039973855018616,0.5078125,0.5480712652206421,0.7194913029670715,0.4801892936229706,0.7184051275253296
A,0,178.52253142580813,164.06781730830107,0.6040197014808655,0.20955803990364075,0.4840034544467926,0.20243990421295166,0.5719727277755737,0.5163387060165405,0.4997048079967499,0.5109574198722839,0.5478965640068054,0.7184277772903442,0.4779074788093567,0.7140831351280212
A,0,179.63585711542746,165.32156036544353,0.5983529090881348,0.2046661674976349,0.4765406847000122,0.1990261673927307,0.5649693608283997,0.5211735963821411,0.4899349808692932,0.5125060081481934,0.5426690578460693,0.7321816682815552,0.4707961678504944,0.7080446481704712
A,0,171.91854761675677,169.9748931432508,0.5914667844772339,0.19786337018013,0.47235605120658875,0.19413453340530396,0.5518600344657898,0.5065091252326965,0.4827880561351776,0.4944535195827484,0.5421494841575623,0.7192621827125549,0.46946385502815247,0.6990179419517517
